simTime,districtID,rsuIP,vehicleID,packetSize,senderPosX,senderPosY,endToEndDelay,senderSpeed,senderDirection,source_file
19.07550703597,1,10.0.0.58,1047,170,2009.7,1073.16,0.00038826701,0.0,0.0290971,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.101207227868,0,10.0.0.54,1119,218,1862.09,1502.42,0.000467110381,0.0,0.0185685,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.199435436592,1,10.0.0.58,1035,114,2198.2,1198.81,0.000297266949,0.0,1.59604,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.393689213974,0,10.0.0.54,837,259,1469.82,1612.57,0.000524500573,2.79165,-3.11416,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.489339767334,0,10.0.0.54,825,232,1464.78,1615.63,0.000488591225,3.24415,0.0274219,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.580536433821,1,10.0.0.58,993,166,2099.88,1072.9,0.000381213938,0.0,0.0351992,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.624192392724,1,10.0.0.50,1137,112,1548.16,1191.13,0.000302401642,0.0,-3.10103,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.678272111639,2,10.0.0.38,1095,114,1298.78,1174.51,0.000301878731,0.0,-3.11765,vehicle_log_district_3_WithBeaconing_Nv=100.csv
19.727991942965,0,10.0.0.54,801,289,1683.14,1513.27,0.000570396144,20.0047,-1.55342,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.747480692114,2,10.0.0.38,1323,292,1286.02,1036.19,0.000582901533,7.91871,1.59605,vehicle_log_district_3_WithBeaconing_Nv=100.csv
19.86330728273,1,10.0.0.50,1017,224,1887.03,1438.42,0.000470413762,2.31565,-1.5463,vehicle_log_district_4_WithBeaconing_Nv=100.csv
19.940688955649,1,10.0.0.50,987,192,1574.74,1082.92,0.000424578837,18.8357,2.01723,vehicle_log_district_4_WithBeaconing_Nv=100.csv
